min, mean, std, time(s)
0.0006621460388655199, 0.025648490100116172, 0.028036483577744072, 0.2879
-1.0262435913072088, -0.7113760250327662, 0.2632702241315983, 0.2786
1700.1650876255085, 4331.218334294672, 1512.285522853398, 0.3260
19.985580622731685, 31.270932033681355, 6.012422073063427, 0.3647
7047.718354142037, 17558.977487004628, 9456.351627110216, 2.0661
20.681047529490982, 28.9759557459383, 4.95853457826135, 0.6580
258.43093434082607, 569.3147715189792, 221.75075044796307, 0.3250
0.14067766535998033, 0.882838075660258, 0.7455860630163712, 0.3541
0.00010132156940930608, 0.002452150329241301, 0.002407296401277525, 0.3682
43908143.24951729, 171691916.64410403, 108775117.2128069, 1.7850
0, 0.16666666666666666, 0.3726779962499649, 0.3320
0.42262681018230586, 1.7794115726746698, 1.0522723349010574, 0.4720
210.8533784650557, 302.70098067457224, 41.357038839456955, 1.4193
7.706500926796798, 11.30526638470442, 1.746169174123257, 1.7492
18.521492768270207, 38.24926941797137, 15.780980097991891, 2.0842
0.4937829280951496, 0.49842242061796865, 0.0013013933043397972, 0.4310
14.082195334506013, 24.72216363795553, 4.124115283781582, 1.3366
